frame_path,label,split,dataset
outputs\frames\rlvs\train\violence\V_557\V_557_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse039_x264_11450.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal412\Normal412_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_612\NV_612_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_897\NV_897_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_12300.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_844\V_844_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse027_x264_3960.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_583\V_583_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos245_x264_3110.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00121.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos332_x264_4250.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00151.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos688_x264_61380.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_23\NV_23_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos921_x264_1430.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_858\NV_858_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_260\NV_260_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_615780.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_518\V_518_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_11\V_11_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting050_x264_2670.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos090_x264_30790.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_866\V_866_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_772\NV_772_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_226\V_226_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse027_x264_2330.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting008_x264_10500.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_458\V_458_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_852\V_852_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_804\NV_804_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_287\V_287_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos375_x264_20620.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized030\Weaponized030_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos720_x264_1990.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_394\V_394_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_193\V_193_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos594_x264_980.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_769\NV_769_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse025_x264_200.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault007_x264_20.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_319\NV_319_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_332\V_332_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos561_x264_7140.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence310\Violence310_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting048_x264_3300.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal341\Normal341_f00000.jpg,0,train,scvd
outputs\frames\scvd\train\nonviolence\Normal453\Normal453_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos566_x264_3020.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_714\NV_714_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_214\NV_214_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_250\NV_250_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos529_x264_30960.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_381\V_381_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos484_x264_35530.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_49050.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_19880.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_437\NV_437_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_808\V_808_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_958\V_958_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_616\V_616_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting031_x264_5580.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_817\NV_817_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos529_x264_33230.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_153\NV_153_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos152_x264_4230.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting015_x264_3210.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_866\NV_866_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_405\NV_405_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting045_x264_3780.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_84\NV_84_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_904\V_904_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_770790.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_487\NV_487_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_160\V_160_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00049.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence546\Violence546_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting039_x264_220.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal309\Normal309_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos127_x264_1010.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_796\V_796_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse011_x264_3010.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting050_x264_21440.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence150\Violence150_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos425_x264_64160.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos674_x264_4080.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_780860.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos331_x264_20220.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos137_x264_86590.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_828\V_828_f00002.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized800\Weaponized800_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_510\NV_510_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos830_x264_1220.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse040_x264_260.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal421\Normal421_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos859_x264_80.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos449_x264_57260.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_28180.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_744\NV_744_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault028_x264_2510.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence577\Violence577_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_835\NV_835_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos424_x264_3160.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_739\V_739_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_753\NV_753_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_243\NV_243_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos627_x264_1650.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos090_x264_14330.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_6150.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_62750.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting007_x264_710.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_368\V_368_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_286\NV_286_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_127\V_127_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting031_x264_0.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_564\NV_564_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos548_x264_27310.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos602_x264_9850.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized548\Weaponized548_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse042_x264_5850.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting048_x264_3850.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_28450.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_194\NV_194_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_481\NV_481_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault003_x264_480.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_4\V_4_f00006.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_107790.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_6\NV_6_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_104\V_104_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_760960.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_767\V_767_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos814_x264_2450.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_328860.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_112440.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_429\NV_429_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_789\V_789_f00248.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting015_x264_6280.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_39940.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_550\V_550_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse004_x264_10790.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_476\NV_476_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting002_x264_2240.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_524050.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos090_x264_4250.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_203\V_203_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_245\NV_245_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_340\V_340_f00001.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized774\Weaponized774_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_365\V_365_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos802_x264_1280.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_915\V_915_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_777\V_777_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos448_x264_4250.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_28\V_28_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_398\V_398_f00117.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_857\V_857_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos425_x264_163030.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_31\V_31_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse007_x264_1130.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_834\V_834_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_459\NV_459_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_324\NV_324_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting008_x264_8690.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_500930.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_77850.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_258\NV_258_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos467_x264_1100.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_911\V_911_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos629_x264_2500.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_44020.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_6750.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_299010.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_133410.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_236\V_236_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse042_x264_27600.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_383\NV_383_f00000.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized262\Weaponized262_f00000.jpg,1,train,scvd
outputs\frames\scvd\train\violence\Weaponized581\Weaponized581_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_799210.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_25530.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_947\NV_947_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_222\V_222_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault008_x264_5230.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal768\Normal768_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos087_x264_67540.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos673_x264_2420.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_170.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_83\NV_83_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_810730.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting013_x264_1370.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse015_x264_4970.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_738\V_738_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault027_x264_310.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_779\NV_779_f00001.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence590\Violence590_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_816\V_816_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_205\NV_205_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00147.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos315_x264_1130.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault029_x264_230.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos608_x264_6240.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_588\NV_588_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_30\V_30_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse033_x264_80.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos398_x264_710.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos824_x264_390.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_556\V_556_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_353720.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_705010.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_88280.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos219_x264_260.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_145850.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence554\Violence554_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse007_x264_830.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_488\V_488_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_88\V_88_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_964\NV_964_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos353_x264_1000.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized162\Weaponized162_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_72780.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_398\V_398_f00052.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_757\V_757_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_663\V_663_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_639\NV_639_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos349_x264_4960.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_473\V_473_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00067.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse004_x264_4130.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized118\Weaponized118_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_67920.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos623_x264_6820.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_436160.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_851160.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting039_x264_740.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_698\NV_698_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos363_x264_4500.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos283_x264_6280.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault041_x264_1880.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_271\V_271_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse012_x264_3420.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_675\V_675_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_368\V_368_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse004_x264_4220.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_473\V_473_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos240_x264_370.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting004_x264_4160.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_10040.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting050_x264_22700.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_292760.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos563_x264_2790.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_463\V_463_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse036_x264_4540.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos807_x264_100.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_80\V_80_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos726_x264_540.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos206_x264_2200.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos720_x264_370.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos854_x264_9550.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos512_x264_7430.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse037_x264_1380.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos679_x264_3290.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting050_x264_16400.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse036_x264_4360.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_14190.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_72\V_72_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_706\V_706_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_333\V_333_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse001_x264_600.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_694\NV_694_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal596\Normal596_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting050_x264_19470.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_941\V_941_f00002.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence776\Violence776_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse040_x264_790.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting022_x264_3470.png,1,train,ucf
